site,context,date,call type,syntax,dB,length,position,duration,break,disttomax,peak freq(max),min freq(max),max freq(max),bandw(max),entropy(max),hnr(max),row_id,num.cach,coder,min,:,sec,comment,quality,context_comment,start time,end time,length-position,Location
edam,easo,20190226,ahd,2a1h8d,-39,11,6,0.084,0.084,0.06,4130,3610,4690,1070,0.481,11.17,1071,,HJ,2,:,6.85,,,,126.849,126.93,5,NDSP
edam,easo,20190226,ahd,2a1h8d,-39,11,11,0.074,0.047,0.03,4220,3440,5510,2060,0.58,13.12,1072,,HJ,2,:,7.59,,,,127.59,127.66,0,NDSP
edam,easo,20190226,aed,3a1e5d,-36,9,6,0.094,0.065,0.05,4090,3610,4650,1030,0.451,11.05,1073,,HJ,2,:,16.97,,,,136.973,137.07,3,NDSP
edam,easo,20190226,aed,3a1e5d,-36,9,7,0.076,0.043,0.05,4040,3910,4650,730,0.457,14.06,1074,,HJ,2,:,17.11,,,,137.11,137.19,2,NDSP
edam,easo,20190226,aed,3a1e5d,-36,9,8,0.081,0.072,0.05,4170,3660,4340,680,0.442,18.62,1075,,HJ,2,:,17.26,,,,137.26,137.34,1,NDSP
edam,easo,20190226,aed,3a1e5d,-36,9,9,0.056,0.058,0.01,3910,3480,4130,640,0.529,10.66,1076,,HJ,2,:,17.4,,,,137.399,137.46,0,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,3,0.098,_,0.06,4220,3740,4730,990,0.49,10.17,1077,,HJ,2,:,24.53,,,,144.525,144.62,11,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,4,0.075,0.039,0.03,4220,3700,4390,680,0.444,9.39,1078,,HJ,2,:,24.66,,,,144.663,144.74,10,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,5,0.085,0.06,0.03,4220,3700,4430,730,0.475,19.03,1079,,HJ,2,:,24.8,,,,144.799,144.89,9,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,6,0.075,0.043,0.05,4220,4130,4430,300,0.406,13.7,1080,,HJ,2,:,24.93,,,,144.928,145,8,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,7,0.079,0.069,0.02,4260,3700,4430,730,0.481,12,1081,,HJ,2,:,25.07,,,,145.073,145.15,7,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,8,0.071,0.049,0.05,4170,3740,4390,640,0.404,13.11,1082,,HJ,2,:,25.2,,,,145.203,145.27,6,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,9,0.094,0.074,0.04,4130,3660,4340,680,0.444,10.87,1083,,HJ,2,:,25.35,,,,145.348,145.44,5,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,10,0.078,0.034,0.04,4130,4000,4300,300,0.467,16.54,1084,,HJ,2,:,25.48,,,,145.477,145.56,4,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,11,0.089,0.072,0.08,4220,3660,4390,730,0.436,10.63,1085,,HJ,2,:,25.63,,,,145.628,145.72,3,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,12,0.089,0.044,0.04,4130,4090,4340,250,0.377,11.47,1086,,HJ,2,:,25.76,,,,145.763,145.85,2,NDSP
edam,easo,20190226,ahd,1a1h12d,-38,14,14,0.085,0.039,0.06,4170,3660,4340,680,0.444,9.26,1087,,HJ,2,:,26.06,,,,146.059,146.144,0,NDSP
edam,easo,20190226,d,18d,-39,18,1,0.072,_,0.04,3700,3230,4780,1550,0.558,11.44,1088,,,3,:,6.53,,,,186.533,186.605,17,NDSP
edam,easo,20190226,d,18d,-39,18,2,0.076,0.034,0.036,4130,3270,5080,1800,0.481,13.18,1089,,,3,:,6.64,,,,186.64,186.717,16,NDSP
edam,easo,20190226,d,18d,-39,18,3,0.092,0.053,0.071,4220,3350,4780,1420,0.458,13.03,1090,,,3,:,6.77,,,,186.771,186.864,15,NDSP
edam,easo,20190226,d,18d,-39,18,4,0.084,0.027,0.062,4260,3740,4430,680,0.441,10.38,1091,,,3,:,6.89,,,,186.891,186.975,14,NDSP
edam,easo,20190226,d,18d,-39,18,5,0.092,0.062,0.069,4260,3780,4430,640,0.439,10.86,1092,,,3,:,7.04,,,,187.038,187.131,13,NDSP
edam,easo,20190226,d,18d,-39,18,6,0.079,0.031,0.042,4220,4130,4600,470,0.459,9.7,1093,,,3,:,7.16,,,,187.162,187.242,12,NDSP
edam,easo,20190226,d,18d,-39,18,7,0.095,0.058,0.063,4220,3780,4430,640,0.415,12.47,1094,,,3,:,7.3,,,,187.3,187.396,11,NDSP
edam,easo,20190226,d,18d,-39,18,8,0.088,0.029,0.053,4220,4130,4430,300,0.427,11.59,1095,,,3,:,7.43,,,,187.425,187.514,10,NDSP
edam,easo,20190226,d,18d,-39,18,17,0.082,0.065,0.05,4170,3700,4780,1070,0.478,11.49,1096,,,3,:,8.68,,,,188.683,188.766,1,NDSP
edam,easo,20190226,d,18d,-39,18,18,0.087,0.042,0.044,4130,3610,5160,1550,0.563,11.03,1097,,,3,:,8.81,,,,188.808,188.895,0,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.087,_,0.047,4130,3610,4730,1110,0.522,9.57,1098,,,3,:,11.38,,,,191.381,191.468,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.094,0.05,0.036,4220,3350,5160,1800,0.511,10.44,1099,,,3,:,11.52,,,,191.519,191.613,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.092,0.049,0.037,4220,3700,4780,1070,0.465,10.11,1100,,,3,:,11.66,,,,191.663,191.756,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.092,0.072,0.074,3780,3660,4780,1110,0.532,9.89,1101,,,3,:,11.83,,,,191.828,191.921,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.081,0.047,0.063,4170,3660,4730,1070,0.495,8.85,1102,,,3,:,11.97,,,,191.969,192.05,#VALUE!,NDSP
edam,easo,20190226,ad,2a6d,-39,8,3,0.098,_,0.03,4340,3440,5340,1890,0.553,11.12,1103,,HJ,3,:,55.36,poor quality and reverberation,,,235.364,235.46,5,NDSP
edam,easo,20190226,ad,2a6d,-39,8,4,0.088,0.043,0.05,4300,3740,4520,770,0.461,18.73,1104,,HJ,3,:,55.51,,,,235.506,235.6,4,NDSP
edam,easo,20190226,ad,2a6d,-39,8,5,0.084,0.053,0.08,3780,3700,4780,1070,0.495,9.63,1105,,HJ,3,:,55.65,,,,235.649,235.73,3,NDSP
edam,easo,20190226,ad,2a6d,-39,8,6,0.079,0.039,0.07,3780,3700,4390,680,0.448,11.51,1106,,HJ,3,:,55.77,,,,235.772,235.85,2,NDSP
edam,easo,20190226,ad,2a6d,-39,8,7,0.081,0.049,0.06,4470,3910,4650,730,0.508,11.17,1107,,HJ,3,:,55.9,,,,235.901,235.98,1,NDSP
edam,easo,20190226,ad,2a6d,-39,8,8,0.089,0.037,0.06,3830,3740,4520,770,0.445,11.84,1108,,HJ,3,:,56.02,,,,236.02,236.11,0,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.094,_,0.04,3830,3700,4470,770,0.424,11.05,1109,,HJ,3,:,59.11,,,,239.113,239.21,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.082,0.031,0.05,4220,3700,4430,730,0.443,8.96,1110,,HJ,3,:,59.24,,,,239.239,239.32,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.087,0.065,0.04,3870,3740,4520,770,0.432,10.6,1111,,HJ,3,:,59.39,,,,239.387,239.47,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.085,0.036,0.04,3870,3740,4470,730,0.413,12.35,1112,,HEP,3,:,59.51,,,,239.51,239.6,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.085,0.056,0.04,3870,3780,4520,730,0.491,11.98,1113,,HEP,4,:,3.69,x sure if I should include break,,,243.694,243.78,#VALUE!,NDSP
edam,easo,20190226,overlap,overlap,-39,overlap,overlap,0.079,0.042,0.046,4260,3700,4430,730,0.496,8.85,1114,,HEP,4,:,3.82,,,,243.822,243.902,#VALUE!,NDSP
edam,easo,20190226,ahd,1a1h4d,-32,6,3,0.084,_,0.042,4040,3570,5380,1800,0.481,13.04,1115,,HEP,4,:,22.91,,,,262.913,262.997,3,NDSP
edam,easo,20190226,d,8d,-36,8,1,0.075,_,0.05,4170,3310,4780,1460,0.562,10.66,1116,,HEP,4,:,26.29,,,,266.286,266.36,7,NDSP
edam,easo,20190226,d,8d,-36,8,2,0.072,0.05,0.04,4170,3310,4730,1420,0.495,15.01,1117,,HEP,4,:,26.41,,,,266.412,266.49,6,NDSP
edam,easo,20190226,d,8d,-36,8,3,0.082,0.052,0.02,4220,3350,5210,1850,0.519,11.68,1118,,HEP,4,:,26.54,,,,266.537,266.62,5,NDSP
edam,easo,20190226,d,8d,-36,8,4,0.081,0.05,0.03,3740,3610,4390,770,0.462,9.86,1119,,HEP,4,:,26.67,,,,266.67,266.75,4,NDSP
edam,easo,20190226,d,8d,-36,8,5,0.088,0.047,0.07,3780,3700,4390,680,0.515,9.42,1120,,HEP,4,:,26.8,,,,266.8,266.89,3,NDSP
edam,easo,20190226,d,8d,-36,8,6,0.084,0.047,0.05,4300,3780,4470,680,0.479,11.08,1121,,HEP,4,:,26.94,,,,266.936,267.02,2,NDSP
edam,easo,20190226,d,8d,-36,8,7,0.084,0.055,0.05,4430,3870,4600,730,0.497,9.94,1122,,HEP,4,:,27.08,,,,267.075,267.16,1,NDSP
edam,easo,20190226,d,8d,-36,8,8,0.079,0.049,0.03,4340,3870,4520,640,0.468,11.07,1123,,HEP,4,:,27.21,,,,267.209,267.29,0,NDSP
edam,easo,20190226,aed,1a1e3d,-35,5,4,0.092,0.049,0.039,4170,3270,5460,2190,0.522,11.15,1124,,HEP,4,:,32.63,,,,272.626,272.719,1,NDSP
edam,easo,20190226,aed,1a1e3d,-35,5,5,0.089,0.055,0.066,4220,3310,5980,2670,0.558,11.14,1125,,HEP,4,:,32.77,,,,272.774,272.864,0,NDSP
edam,easo,20190226,aebd,1a1e1b3d,-29,6,4,0.082,.,0.015,3960,3830,5250,1420,0.555,9.08,1126,,HEP,4,:,37.73,,,,277.73,277.813,2,NDSP
edam,easo,20190226,aebd,1a1e1b3d,-29,6,5,0.076,0.043,0.036,3780,3610,4300,680,0.498,7.65,1127,,HEP,4,:,37.86,,,,277.857,277.934,1,NDSP
edam,easo,20190226,aebd,1a1e1b3d,-29,6,6,0.072,0.058,0.03,3740,3660,4300,640,0.536,12.33,1128,,HEP,4,:,37.99,,,,277.992,278.064,0,NDSP
edam,easo,20190226,aed,1a1e4d,-34,6,4,0.066,0.056,0.05,4220,3700,4780,1070,0.482,11.2,1129,,HEP,4,:,45.61,,,,285.614,285.68,2,NDSP
edam,easo,20190226,aed,1a1e4d,-34,6,5,0.079,0.059,0.04,4340,3870,4950,1070,0.466,12.17,1130,,HEP,4,:,45.74,,,,285.74,285.82,1,NDSP
edam,easo,20190226,aed,1a1e4d,-34,6,6,0.075,0.044,0.03,4340,3910,4900,990,0.517,9.68,1131,,HEP,4,:,45.87,,,,285.865,285.94,0,NDSP
esam,easo,20190202,overlap,overlap,-32,overlap,overlap,0.037,_,0.018,4130,3480,4860,1370,0.485,14.67,1132,,HEP,3,:,2.54,,,,182.54,182.578,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-32,overlap,overlap,0.039,0.024,0.017,4220,3570,4990,1420,0.49,11.2,1133,,HEP,3,:,2.6,,,,182.603,182.642,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-32,overlap,overlap,0.039,_,0.017,3870,3310,6240,2920,0.562,11.8,1134,,HEP,3,:,7.17,,,,187.167,187.206,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-38,overlap,overlap,0.03,_,0.024,4040,3350,4780,1420,0.56,12.09,1135,,HEP,3,:,13.63,,,,193.634,193.664,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-38,overlap,overlap,0.052,0.034,0.037,4130,3530,5460,1930,0.533,9.61,1136,,HEP,3,:,13.7,,,,193.699,193.751,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.097,_,0.03,4040,3230,5850,2620,0.595,11.13,1137,,HEP,3,:,19.75,,,,199.752,199.85,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.092,0.04,0.04,4090,3230,5850,2620,0.571,12.83,1138,,HEP,3,:,19.89,,,,199.89,199.98,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.05,0.03,0.018,4220,3570,4900,1330,0.446,11.28,1139,,HEP,3,:,30.75,,,,210.75,210.8,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.05,0.036,0.023,4260,4170,4950,770,0.431,12.73,1140,,HEP,3,:,30.84,,,,210.837,210.887,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.079,.,0.033,3870,3740,5160,1420,0.492,9.51,1141,,HEP,3,:,49.92,,,,229.919,229.999,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.081,.,0.059,3830,3350,4390,1030,0.513,13.22,1142,,HEP,4,:,39.75,,,,279.749,279.83,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.089,0.033,0.034,3910,3440,4780,1330,0.544,9.4,1143,,HEP,4,:,39.86,,,,279.864,279.954,#VALUE!,NDSP
esam,easo,20190202,overlap,overlap,-31,overlap,overlap,0.094,0.039,0.053,3780,3310,4390,1070,0.439,11.94,1144,,HEP,4,:,39.99,,,,279.993,280.087,#VALUE!,NDSP
esam,easo,20190202,d,8d,-31,8,1,0.078,0.036,0.063,3870,3400,5340,1930,0.543,10.44,1145,,HEP,4,:,54.96,,,,294.958,295.037,7,NDSP
esam,easo,20190202,d,8d,-31,8,2,0.082,0.042,0.029,3780,3700,4260,550,0.456,12.29,1146,,HEP,4,:,55.08,,,,295.079,295.161,6,NDSP
esam,easo,20190202,d,8d,-31,8,3,0.094,0.05,0.029,3830,3440,4260,810,0.542,10.8,1147,,HEP,4,:,55.21,,,,295.212,295.307,5,NDSP
esam,easo,20190202,d,8d,-31,8,4,0.088,0.037,0.052,3530,3400,4430,1030,0.55,9.55,1148,,HEP,4,:,55.34,,,,295.344,295.433,4,NDSP
esam,food,20190202,d,5d,-31,5,1,0.074,_,0.053,3700,3610,3870,250,0.491,11.36,1149,,HEP,0,:,11.44,poor quality ,,,11.438,11.512,4,NDSP
esam,food,20190202,d,5d,-31,5,2,0.075,0.044,0.049,4040,3480,4950,1460,0.525,11.57,1150,,HEP,0,:,11.56,,,,11.557,11.633,3,NDSP
esam,food,20190202,d,5d,-31,5,4,0.074,0.04,0.053,4000,3400,4220,810,0.425,12.12,1151,,HEP,0,:,11.79,,,,11.788,11.862,1,NDSP
esam,food,20190202,d,5d,-31,5,5,0.071,0.056,0.046,4040,3400,4220,810,0.455,11.86,1152,,HEP,0,:,11.92,,,,11.919,11.99,0,NDSP
esam,food,20190202,overlap,overlap,-27,overlap,overlap,0.072,_,0.03,6330,2450,6580,4130,0.629,11.2,1153,,HEP,4,:,49.43,,,,289.428,289.5,#VALUE!,NDSP
esam,food,20190202,overlap,overlap,-27,overlap,overlap,0.079,0.055,0.06,4300,2450,6240,3780,0.596,9.22,1154,,HEP,4,:,49.56,,,,289.555,289.64,#VALUE!,NDSP
esam,food,20190202,overlap,overlap,-27,overlap,overlap,0.065,0.058,0.03,4340,3700,4990,1290,0.567,10.64,1155,,HEP,4,:,49.69,,,,289.693,289.76,#VALUE!,NDSP
esam,food,20190202,overlap,overlap,-27,overlap,overlap,0.072,0.065,0.04,4220,3660,5210,1550,0.522,10.98,1156,,HEP,4,:,49.82,,,,289.824,289.9,#VALUE!,NDSP
esam,food,20190202,d,7d,-29,7,1,0.069,_,0.02,4170,3350,6070,2710,0.606,11.52,1157,,HEP,5,:,38.09,poor quality,,,338.089,338.16,6,NDSP
esam,food,20190202,d,7d,-29,7,2,0.072,0.043,0.01,4000,3180,4170,990,0.503,9.76,1158,,HEP,5,:,38.2,,,,338.202,338.28,5,NDSP
esam,food,20190202,d,7d,-29,7,3,0.076,0.037,0.05,3960,3350,4950,1590,0.532,9.38,1159,,HEP,5,:,38.31,,,,338.313,338.39,4,NDSP
esam,food,20190202,d,7d,-29,7,4,0.074,0.04,0.04,3910,3400,4730,1330,0.522,8.41,1160,,HEP,5,:,38.43,,,,338.43,338.5,3,NDSP
esam,food,20190202,d,7d,-29,7,5,0.087,0.055,0.06,3960,3310,4170,860,0.407,11.13,1161,,HEP,5,:,38.56,,,,338.559,338.65,2,NDSP
esam,food,20190202,d,7d,-29,7,6,0.084,0.039,0.06,3960,3830,4730,900,0.498,11.25,1162,,HEP,5,:,38.69,,,,338.686,338.77,1,NDSP
esam,food,20190202,cd,9c8d,-32,17,11,0.082,0.052,0.05,3780,3230,4430,1200,0.469,9.48,1163,,HEP,5,:,42.36,poor quality,,,342.36,342.44,6,NDSP
esam,food,20190202,cd,9c8d,-32,17,12,0.087,0.059,0.07,4470,3310,5160,1850,0.525,10.09,1164,,HEP,5,:,42.5,,,,342.503,342.59,5,NDSP
esam,food,20190202,cd,9c8d,-32,17,13,0.082,0.046,0.04,4470,3180,5980,2790,0.589,11.76,1165,,HEP,5,:,42.64,,,,342.636,342.72,4,NDSP
esam,food,20190202,cd,9c8d,-32,17,15,0.079,0.062,0.004,3610,3480,4300,810,0.497,16.03,1166,,HEP,5,:,42.92,,,,342.922,343.002,2,NDSP
esam,food,20190202,cd,9c8d,-32,17,16,0.084,0.056,0.074,4260,3140,4430,1290,0.463,12.33,1167,,HEP,5,:,43.06,,,,343.058,343.143,1,NDSP
esam,food,20190202,cd,9c8d,-32,17,17,0.076,0.072,0.024,3740,3230,4390,1160,0.478,12.21,1168,,HEP,5,:,43.22,,,,343.215,343.292,0,NDSP
esam,food,20190202,d,10d,-32,10,1,0.069,_,0.04,4430,3270,6760,3480,0.584,11.06,1169,,HEP,6,:,42.67,,,,402.67,402.74,9,NDSP
esam,food,20190202,d,10d,-32,10,2,0.078,0.05,0.05,4520,3310,5210,1890,0.481,13.98,1170,,HEP,6,:,42.79,,,,402.79,402.87,8,NDSP
esam,food,20190202,d,10d,-32,10,3,0.076,0.06,0.04,4430,2230,5160,2920,0.479,12.97,1171,,HEP,6,:,42.93,,,,402.93,403.01,7,NDSP
esam,food,20190202,d,10d,-32,10,4,0.085,0.026,0.07,4600,3350,4780,1420,0.456,13.03,1172,,HEP,6,:,43.03,,,,403.033,403.12,6,NDSP
esam,food,20190202,d,10d,-32,10,5,0.078,0.039,0.04,4470,3310,4690,1370,0.49,11.98,1173,,HEP,6,:,43.16,,,,403.157,403.24,5,NDSP
esam,food,20190202,d,10d,-32,10,6,0.084,0.037,0.04,4520,3310,4730,1420,0.48,12.39,1174,,HEP,6,:,43.27,,,,403.273,403.36,4,NDSP
esam,food,20190202,d,10d,-32,10,7,0.087,0.044,0.04,4560,3310,4730,1420,0.471,11.92,1175,,HEP,6,:,43.4,,,,403.403,403.49,3,NDSP
esam,food,20190202,d,10d,-32,10,8,0.081,0.047,0.07,3960,3310,4690,1370,0.477,13.75,1176,,HEP,6,:,43.54,,,,403.538,403.62,2,NDSP
esam,food,20190202,d,10d,-32,10,9,0.084,0.047,0.01,4170,3100,4860,1760,0.53,9.51,1177,,HEP,6,:,43.67,,,,403.667,403.75,1,NDSP
esam,food,20190202,d,10d,-32,10,10,0.082,0.044,0.05,3960,3400,4860,1460,0.56,10.89,1178,,HEP,6,:,43.8,,,,403.796,403.88,0,NDSP
esam,food,20190202,d,9d,-27,9,2,0.071,0.043,0.017,4170,2060,5080,3010,0.579,10.81,1179,,HEP,9,:,21.46,,,,561.461,561.532,7,NDSP
esam,food,20190202,d,9d,-27,9,3,0.076,0.049,0.011,4170,2060,5420,3350,0.627,10.29,1180,,HEP,9,:,21.58,,,,561.581,561.658,6,NDSP
esam,food,20190202,d,9d,-27,9,4,0.079,0.039,0.01,4000,3440,5460,2020,0.578,8.23,1181,,HEP,9,:,21.7,,,,561.697,561.777,5,NDSP
esam,food,20190202,d,9d,-27,9,5,0.078,0.039,0.015,3740,3140,5980,2840,0.647,8.61,1182,,HEP,9,:,21.82,,,,561.816,561.895,4,NDSP
esam,food,20190202,d,9d,-27,9,6,0.084,0.04,0.027,3830,3180,5590,2410,0.551,11.09,1183,,HEP,9,:,21.93,,,,561.935,562.02,3,NDSP
esam,food,20190202,d,9d,-27,9,7,0.082,0.034,0.01,3870,3400,5900,2490,0.515,10.14,1184,,HEP,9,:,22.05,,,,562.054,562.137,2,NDSP
esam,food,20190202,d,9d,-27,9,8,0.082,0.052,0.005,3910,2880,5940,3050,0.573,8.31,1185,,HEP,9,:,22.19,,,,562.189,562.272,1,NDSP
esam,food,20190202,d,9d,-27,9,9,0.084,0.046,0.034,3780,3230,3960,730,0.473,12.54,1186,,HEP,9,:,22.32,,,,562.319,562.403,0,NDSP
esam,food,20190202,d,6d,-27,6,1,0.071,_,0.01,5080,3480,6760,3270,0.668,9.35,1187,,HEP,9,:,28.05,"great quality, 1 weird first D note",,,568.054,568.13,5,NDSP
esam,food,20190202,d,6d,-27,6,2,0.074,0.047,0.01,3740,3660,5160,1500,0.608,8.72,1188,,HEP,9,:,28.17,,,,568.173,568.25,4,NDSP
esam,food,20190202,d,6d,-27,6,3,0.082,0.046,0.01,3870,3780,5290,1500,0.557,7.75,1189,,HEP,9,:,28.29,,,,568.293,568.38,3,NDSP
esam,food,20190202,d,6d,-27,6,4,0.078,0.036,0.02,4170,3180,4950,1760,0.591,9.02,1190,,HEP,9,:,28.41,,,,568.412,568.49,2,NDSP
esam,food,20190202,d,6d,-27,6,5,0.079,0.052,0.01,4090,3100,4990,1890,0.613,9.48,1191,,HEP,9,:,28.54,,,,568.543,568.62,1,NDSP
esam,food,20190202,d,6d,-27,6,6,0.085,0.037,0.06,4390,3270,5120,1850,0.499,12.45,1192,,HEP,9,:,28.66,,,,568.661,568.75,0,NDSP
esam,food,20190202,d,6d,-27,6,1,0.072,_,0.01,5030,3270,6970,3700,0.698,7.17,1193,,HEP,11,:,4.98,1 weird first D note,,,664.984,665.06,5,NDSP
esam,food,20190202,d,6d,-27,6,2,0.074,0.05,0.01,4000,3050,4990,1930,0.604,8.79,1194,,HEP,11,:,5.11,,,,665.107,665.18,4,NDSP
esam,food,20190202,d,6d,-27,6,3,0.076,0.046,0.01,3870,3740,5940,2190,0.599,9.14,1195,,HEP,11,:,5.23,,,,665.228,665.31,3,NDSP
esam,food,20190202,d,6d,-27,6,4,0.076,0.047,0.01,3960,3400,4130,730,0.546,10.79,1196,,HEP,11,:,5.35,,,,665.353,665.43,2,NDSP
esam,food,20190202,d,6d,-27,6,5,0.076,0.055,0.02,3780,3140,5030,1890,0.563,10.36,1197,,HEP,11,:,5.49,,,,665.485,665.56,1,NDSP
esam,food,20190202,d,6d,-27,6,6,0.079,0.047,0.02,3780,2110,5160,3050,0.567,10.26,1198,,HEP,11,:,5.61,,,,665.61,665.69,0,NDSP
esam,food,20190202,cd,3c9d,-28,12,4,0.062,_,0.04,3440,3350,5290,1930,0.527,11.07,1199,,HEP,14,:,22.14,no reverberation bw C and D,,,862.139,862.2,8,NDSP
esam,food,20190202,cd,3c9d,-28,12,5,0.081,0.04,0.01,3870,3780,5940,2150,0.573,9.22,1200,,HEP,14,:,22.24,,,,862.242,862.32,7,NDSP
esam,food,20190202,cd,3c9d,-28,12,6,0.082,0.044,0.06,3960,3870,4950,1070,0.497,11.81,1201,,HEP,14,:,22.37,,,,862.368,862.45,6,NDSP
esam,food,20190202,cd,3c9d,-28,12,7,0.071,0.039,0.01,3830,3700,4340,640,0.565,8.37,1202,,HEP,14,:,22.49,,,,862.49,862.56,5,NDSP
esam,food,20190202,cd,3c9d,-28,12,8,0.076,0.042,0.05,3910,3440,4520,1070,0.52,12.48,1203,,HEP,14,:,22.6,,,,862.603,862.68,4,NDSP
esam,food,20190202,cd,3c9d,-28,12,9,0.082,0.059,0.04,4000,3870,4560,680,0.475,12.45,1204,,HEP,14,:,22.74,,,,862.74,862.82,3,NDSP
esam,food,20190202,cd,3c9d,-28,12,10,0.078,0.039,0.02,3830,3230,5080,1850,0.522,12.12,1205,,HEP,14,:,22.86,,,,862.862,862.94,2,NDSP
esam,food,20190202,cd,3c9d,-28,12,11,0.076,0.068,0.03,3830,3230,5590,2360,0.507,12.73,1206,,HEP,14,:,23.01,,,,863.008,863.09,1,NDSP
esam,food,20190202,cd,3c9d,-28,12,12,0.076,0.049,0.07,3960,3350,5210,1850,0.485,13.76,1207,,HEP,14,:,23.14,,,,863.135,863.21,0,NDSP
esam,food,20190202,ebd,4e1b5d,-28,10,6,0.053,_,0.03,4730,3530,4950,1420,0.495,13.06,1208,,HEP,15,:,26.28,"great quality, no reverberation bw b and D",,,926.284,926.34,4,NDSP
esam,food,20190202,ebd,4e1b5d,-28,10,7,0.082,0.047,0.01,4130,3350,6280,2920,0.618,9.06,1209,,HEP,15,:,26.39,,,,926.386,926.47,3,NDSP
esam,food,20190202,ebd,4e1b5d,-28,10,8,0.082,0.036,0.05,4650,3530,4860,1330,0.523,10.02,1210,,HEP,15,:,26.51,,,,926.505,926.59,2,NDSP
esam,food,20190202,ebd,4e1b5d,-28,10,9,0.071,0.049,0.02,4390,3910,4780,860,0.52,13.22,1211,,HEP,15,:,26.64,,,,926.637,926.71,1,NDSP
esam,food,20190202,ebd,4e1b5d,-28,10,10,0.075,0.049,0.04,4430,3310,4600,1290,0.529,10.8,1212,,HEP,15,:,26.76,,,,926.757,926.83,0,NDSP
esam,food,20190202,td,2t1d,-25,3,3,0.068,_,0.05,4170,3610,7530,3910,0.682,12.35,1213,,HEP,16,:,29.68,,,,989.677,989.75,0,NDSP
esam,food,20190202,d,4d,-25,4,1,0.056,.,0.04,5030,2490,6410,3910,0.508,14.05,1214,,HEP,16,:,29.96,,,,989.955,990.01,3,NDSP
esam,food,20190202,d,4d,-25,4,2,0.065,0.074,0.03,4990,3700,5210,1500,0.477,11.79,1215,,HEP,16,:,30.09,,,,990.085,990.15,2,NDSP
esam,food,20190202,d,4d,-25,4,3,0.053,0.082,0.03,4650,3660,6070,2410,0.528,12.61,1216,,HEP,16,:,30.23,,,,990.233,990.29,1,NDSP
esam,food,20190202,d,4d,-25,4,4,0.059,0.116,0.01,4220,2280,6710,4430,0.676,11.64,1217,,HEP,16,:,30.4,,,,990.403,990.46,0,NDSP
esam,food,20190202,d,6d,-25,6,2,0.069,0.053,0,3910,2920,5120,2190,0.642,7.9,1218,,HEP,16,:,47.27,,,,1007.265,1007.34,4,NDSP
esam,food,20190202,d,6d,-25,6,3,0.065,0.046,0,3910,3350,4600,1240,0.56,8.21,1219,,HEP,16,:,47.38,,,,1007.381,1007.45,3,NDSP
esam,food,20190202,d,6d,-25,6,4,0.072,0.059,0.02,3740,2110,5460,3350,0.515,12.88,1220,,HEP,16,:,47.51,,,,1007.506,1007.58,2,NDSP
esam,food,20190202,d,6d,-25,6,5,0.074,0.05,0,3870,3350,4040,680,0.575,7.79,1221,,HEP,16,:,47.63,,,,1007.629,1007.7,1,NDSP
esam,food,20190202,d,6d,-25,6,6,0.075,0.058,0.01,4000,2970,4690,1720,0.573,9.65,1222,,HEP,16,:,47.76,,,,1007.761,1007.84,0,NDSP
